user	dep
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature	Poincare.D7.Curvature.RiemannCurvatureData.gramForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature.eq_1	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature.eq_1	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature.eq_1	Poincare.D7.Curvature.RiemannCurvatureData.gramForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature.eq_1	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.IsNondegenerate2Plane
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_add₁
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_add₂
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_add₃
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_add₄
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_skew₁₂
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_skew₃₄
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_smul₁
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_smul₂
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_smul₃
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_smul₄
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.gramForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.gramForm_gl2
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_gl2	Poincare.D7.Curvature.alternating_bilinear_apply
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_numerator	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_numerator	Poincare.D7.Curvature.RiemannCurvatureData.curvature
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_numerator	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_numerator	Poincare.D7.Curvature.RiemannCurvatureData.metric
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_numerator	Poincare.Longrun.Geometry.MetricData.form
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.IsNondegenerate2Plane
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_add₁
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_add₄
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_self₁
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_self₂
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_smul₁
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_smul₄
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.gramForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.gramForm_add_smul_left
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_right	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_right	Poincare.D7.Curvature.RiemannCurvatureData.IsNondegenerate2Plane
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_right	Poincare.D7.Curvature.RiemannCurvatureData.gramForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_right	Poincare.D7.Curvature.RiemannCurvatureData.gramForm_symm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_right	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_right	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_left
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_shear_right	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_swap
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul	Poincare.D7.Curvature.RiemannCurvatureData.IsNondegenerate2Plane
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_smul₁
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_smul₂
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_smul₃
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_smul₄
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul	Poincare.D7.Curvature.RiemannCurvatureData.gramForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul	Poincare.D7.Curvature.RiemannCurvatureData.gramForm_smul_both
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul_left	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul_left	Poincare.D7.Curvature.RiemannCurvatureData.IsNondegenerate2Plane
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul_left	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul_left	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul_right	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul_right	Poincare.D7.Curvature.RiemannCurvatureData.IsNondegenerate2Plane
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul_right	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul_right	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_smul
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_swap	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_swap	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_swap	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_interchange
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_swap	Poincare.D7.Curvature.RiemannCurvatureData.gramForm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_swap	Poincare.D7.Curvature.RiemannCurvatureData.gramForm_symm
Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature_swap	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature
Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator	Poincare.CurvatureAlgebra.CurvatureOperator
Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator	Poincare.D7.Curvature.RiemannCurvatureData.conn
Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator	Poincare.Longrun.Geometry.AbstractConnection.toCurvatureOperator
Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator_apply	Poincare.CurvatureAlgebra.CurvatureOperator.instCoeFunForallForallForall._proof_1
Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator_apply	Poincare.CurvatureAlgebra.CurvatureOperator.instCoeFunForallForallForall._proof_2
Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator_apply	Poincare.CurvatureAlgebra.CurvatureOperator.toTrilinear
Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator_apply	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator_apply	Poincare.D7.Curvature.RiemannCurvatureData.curvature
Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator_apply	Poincare.D7.Curvature.RiemannCurvatureData.toCurvatureOperator
Poincare.D7.Curvature.RiemannCurvatureData.zero	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.zero	Poincare.D7.Curvature.RiemannCurvatureData.mk
Poincare.D7.Curvature.RiemannCurvatureData.zero	Poincare.D7.Curvature.RiemannCurvatureData.zero._proof_3
Poincare.D7.Curvature.RiemannCurvatureData.zero	Poincare.Longrun.Geometry.AbstractConnection.zero
Poincare.D7.Curvature.RiemannCurvatureData.zero	Poincare.Longrun.Geometry.MetricData
Poincare.D7.Curvature.RiemannCurvatureData.zero._proof_3	Poincare.D7.Curvature.RiemannCurvatureData.zero._proof_1
Poincare.D7.Curvature.RiemannCurvatureData.zero._proof_3	Poincare.D7.Curvature.RiemannCurvatureData.zero._proof_2
Poincare.D7.Curvature.RiemannCurvatureData.zero._proof_3	Poincare.Longrun.Geometry.AbstractConnection.nabla
Poincare.D7.Curvature.RiemannCurvatureData.zero._proof_3	Poincare.Longrun.Geometry.AbstractConnection.zero
Poincare.D7.Curvature.RiemannCurvatureData.zero._proof_3	Poincare.Longrun.Geometry.MetricData
Poincare.D7.Curvature.RiemannCurvatureData.zero._proof_3	Poincare.Longrun.Geometry.MetricData.form
Poincare.D7.Curvature.RiemannCurvatureData.zero.eq_1	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.RiemannCurvatureData.zero.eq_1	Poincare.D7.Curvature.RiemannCurvatureData.mk
Poincare.D7.Curvature.RiemannCurvatureData.zero.eq_1	Poincare.D7.Curvature.RiemannCurvatureData.zero
Poincare.D7.Curvature.RiemannCurvatureData.zero.eq_1	Poincare.D7.Curvature.RiemannCurvatureData.zero._proof_3
Poincare.D7.Curvature.RiemannCurvatureData.zero.eq_1	Poincare.Longrun.Geometry.AbstractConnection.zero
Poincare.D7.Curvature.RiemannCurvatureData.zero.eq_1	Poincare.Longrun.Geometry.MetricData
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvature	Poincare.D7.Curvature.RiemannCurvatureData.curvature
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvature	Poincare.D7.Curvature.RiemannCurvatureData.zero
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvature	Poincare.Longrun.Geometry.AbstractConnection.mk
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvature	Poincare.Longrun.Geometry.AbstractConnection.nabla
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvature	Poincare.Longrun.Geometry.AbstractConnection.zero._proof_1
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvature	Poincare.Longrun.Geometry.LieBracketData.zero
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvature	Poincare.Longrun.Geometry.LieBracketData.zero._proof_1
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvature	Poincare.Longrun.Geometry.MetricData
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvatureForm	Poincare.D7.Curvature.RiemannCurvatureData.curvature
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvatureForm	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvatureForm	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_apply
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvatureForm	Poincare.D7.Curvature.RiemannCurvatureData.metric
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvatureForm	Poincare.D7.Curvature.RiemannCurvatureData.zero
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvatureForm	Poincare.D7.Curvature.RiemannCurvatureData.zero_curvature
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvatureForm	Poincare.Longrun.Geometry.MetricData
Poincare.D7.Curvature.RiemannCurvatureData.zero_curvatureForm	Poincare.Longrun.Geometry.MetricData.form
Poincare.D7.Curvature.SecondBianchiIdentity	Poincare.D7.Curvature.CovariantDerivativeOfCurvature
Poincare.D7.Curvature.SecondBianchiIdentity	Poincare.D7.Curvature.CovariantDerivativeOfCurvature.nablaR
Poincare.D7.Curvature.SecondBianchiIdentity	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.SecondBianchiStatement	Poincare.D7.Curvature.CovariantDerivativeOfCurvature
Poincare.D7.Curvature.SecondBianchiStatement	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.SecondBianchiStatement	Poincare.D7.Curvature.SecondBianchiIdentity
Poincare.D7.Curvature.So3.crossBracket	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.crossBracket	Poincare.D7.Curvature.So3.crossBracket._proof_2
Poincare.D7.Curvature.So3.crossBracket	Poincare.Longrun.Geometry.LieBracketData
Poincare.D7.Curvature.So3.crossBracket	Poincare.Longrun.Geometry.LieBracketData.mk
Poincare.D7.Curvature.So3.crossBracket._proof_1	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.crossBracket._proof_2	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.crossBracket._proof_2	Poincare.D7.Curvature.So3.crossBracket._proof_1
Poincare.D7.Curvature.So3.crossBracket_compatible	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.crossBracket_compatible	Poincare.D7.Curvature.So3.crossBracket
Poincare.D7.Curvature.So3.crossBracket_compatible	Poincare.D7.Curvature.So3.stdForm
Poincare.D7.Curvature.So3.crossBracket_compatible	Poincare.D7.Curvature.So3.stdForm_apply
Poincare.D7.Curvature.So3.crossBracket_compatible	Poincare.Longrun.Geometry.LieBracketData.bracket
Poincare.D7.Curvature.So3.cross_e0_e1	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.cross_e1_e0	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.cross_e1_e0	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.cross_e2_e0	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.cross_e2_e1	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.cross_e2_e1	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.cross_neg_e2_e0	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.cross_neg_e2_e0	Poincare.D7.Curvature.So3.cross_e2_e0
Poincare.D7.Curvature.So3.cross_neg_e2_e0	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.e	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.e.eq_1	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.e.eq_1	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.e_ne	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.e_same	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.so3	Poincare.D7.Curvature.RiemannCurvatureData
Poincare.D7.Curvature.So3.so3	Poincare.D7.Curvature.RiemannCurvatureData.mean
Poincare.D7.Curvature.So3.so3	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.so3	Poincare.D7.Curvature.So3.crossBracket
Poincare.D7.Curvature.So3.so3	Poincare.D7.Curvature.So3.crossBracket_compatible
Poincare.D7.Curvature.So3.so3	Poincare.D7.Curvature.So3.stdMetric
Poincare.D7.Curvature.So3.so3	Poincare.D7.Curvature.So3.stdMetric._proof_1
Poincare.D7.Curvature.So3.so3_curvature_e0_e0_e0	Poincare.D7.Curvature.RiemannCurvatureData.curvature
Poincare.D7.Curvature.So3.so3_curvature_e0_e0_e0	Poincare.D7.Curvature.RiemannCurvatureData.curvature_self₁
Poincare.D7.Curvature.So3.so3_curvature_e0_e0_e0	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.so3_curvature_e0_e0_e0	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.so3_curvature_e0_e0_e0	Poincare.D7.Curvature.So3.so3
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.D7.Curvature.RiemannCurvatureData.curvature
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.D7.Curvature.So3.crossBracket
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.D7.Curvature.So3.cross_e0_e1
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.D7.Curvature.So3.cross_e2_e1
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.D7.Curvature.So3.so3
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.Longrun.Geometry.AbstractConnection.curvature
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.Longrun.Geometry.LieBracketData.bracket
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.Longrun.Geometry.meanConnection
Poincare.D7.Curvature.So3.so3_curvature_e0_e1_e1	Poincare.Longrun.Geometry.mean_curvature_apply
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.D7.Curvature.RiemannCurvatureData.curvature
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.D7.Curvature.So3.crossBracket
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.D7.Curvature.So3.cross_e1_e0
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.D7.Curvature.So3.cross_neg_e2_e0
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.D7.Curvature.So3.so3
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.Longrun.Geometry.AbstractConnection.curvature
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.Longrun.Geometry.LieBracketData.bracket
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.Longrun.Geometry.meanConnection
Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0	Poincare.Longrun.Geometry.mean_curvature_apply
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.D7.Curvature.RiemannCurvatureData.curvature
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.D7.Curvature.So3.crossBracket
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.D7.Curvature.So3.cross_e1_e0
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.D7.Curvature.So3.cross_e2_e0
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.D7.Curvature.So3.so3
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.Longrun.Geometry.AbstractConnection.curvature
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.Longrun.Geometry.LieBracketData.bracket
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.Longrun.Geometry.meanConnection
Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0	Poincare.Longrun.Geometry.mean_curvature_apply
Poincare.D7.Curvature.So3.so3_form_apply	Poincare.D7.Curvature.RiemannCurvatureData.metric
Poincare.D7.Curvature.So3.so3_form_apply	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.so3_form_apply	Poincare.D7.Curvature.So3.so3
Poincare.D7.Curvature.So3.so3_form_apply	Poincare.D7.Curvature.So3.stdForm_apply
Poincare.D7.Curvature.So3.so3_form_apply	Poincare.Longrun.Geometry.MetricData.form
Poincare.D7.Curvature.So3.so3_gramForm_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.gramForm
Poincare.D7.Curvature.So3.so3_gramForm_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.gramForm._proof_1
Poincare.D7.Curvature.So3.so3_gramForm_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.metric
Poincare.D7.Curvature.So3.so3_gramForm_e0_e1	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.so3_gramForm_e0_e1	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.so3_gramForm_e0_e1	Poincare.D7.Curvature.So3.e_ne
Poincare.D7.Curvature.So3.so3_gramForm_e0_e1	Poincare.D7.Curvature.So3.e_same
Poincare.D7.Curvature.So3.so3_gramForm_e0_e1	Poincare.D7.Curvature.So3.so3
Poincare.D7.Curvature.So3.so3_gramForm_e0_e1	Poincare.D7.Curvature.So3.so3_form_apply
Poincare.D7.Curvature.So3.so3_gramForm_e0_e1	Poincare.Longrun.Geometry.MetricData.form
Poincare.D7.Curvature.So3.so3_isNondegenerate2Plane_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.IsNondegenerate2Plane
Poincare.D7.Curvature.So3.so3_isNondegenerate2Plane_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.gramForm
Poincare.D7.Curvature.So3.so3_isNondegenerate2Plane_e0_e1	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.so3_isNondegenerate2Plane_e0_e1	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.so3_isNondegenerate2Plane_e0_e1	Poincare.D7.Curvature.So3.so3
Poincare.D7.Curvature.So3.so3_isNondegenerate2Plane_e0_e1	Poincare.D7.Curvature.So3.so3_gramForm_e0_e1
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.RiemannCurvatureData.curvature
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.RiemannCurvatureData.metric
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.RiemannCurvatureData.ricciForm
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.RiemannCurvatureData.ricciForm_eq_sum_basis
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.So3.e
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.So3.e_ne
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.So3.e_same
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.So3.so3
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.So3.so3_curvature_e0_e0_e0
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.So3.so3_curvature_e1_e0_e0
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.So3.so3_curvature_e2_e0_e0
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.So3.so3_form_apply
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.D7.Curvature.So3.stdBasis_eq_e
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.Longrun.Geometry.MetricData.basis
Poincare.D7.Curvature.So3.so3_ricciForm_e0_e0	Poincare.Longrun.Geometry.MetricData.form
Poincare.D7.Curvature.So3.so3_sectionalCurvature_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.curvature
Poincare.D7.Curvature.So3.so3_sectionalCurvature_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm
Poincare.D7.Curvature.So3.so3_sectionalCurvature_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.curvatureForm_apply
Poincare.D7.Curvature.So3.so3_sectionalCurvature_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.gramForm
Poincare.D7.Curvature.So3.so3_sectionalCurvature_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.metric
Poincare.D7.Curvature.So3.so3_sectionalCurvature_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature
Poincare.D7.Curvature.So3.so3_sectionalCurvature_e0_e1	Poincare.D7.Curvature.RiemannCurvatureData.sectionalCurvature.eq_1
Poincare.D7.Curvature.So3.so3_sectionalCurvature_e0_e1	Poincare.D7.Curvature.So3.V
Poincare.D7.Curvature.So3.so3_sectionalCurvature_e0_e1	Poincare.D7.Curvature.So3.e
