L2SUM	partition	G2
L2DEP	Poincare.D7.ConjugateHeat.MetricFlowInterface.mk	Poincare.D7.ConjugateHeat.Jet
L2DEP	Poincare.D7.ConjugateHeat.MetricFlowInterface.mk	Poincare.D7.ConjugateHeat.MetricFlowInterface
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.backwardHeat_apply	Poincare.D7.ConjugateHeat.ConjugateHeatData
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.backwardHeat_apply	Poincare.D7.ConjugateHeat.Jet
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.backwardHeat_apply	Poincare.D7.ConjugateHeat.ConjugateHeatData.backwardHeat
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.backwardHeat_apply	Poincare.D7.ConjugateHeat.MetricFlowInterface.laplacian
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.backwardHeat_apply	Poincare.D7.ConjugateHeat.ConjugateHeatData.toMetricFlowInterface
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.backwardHeat_apply	Poincare.D7.ConjugateHeat.MetricFlowInterface.scalarMul
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.backwardHeat_apply	Poincare.D7.ConjugateHeat.ConjugateHeatData
L2DEP	Poincare.D7.Bochner.BochnerCertificate.roughLaplacian	Poincare.D7.Bochner.BochnerCertificate
L2DEP	Poincare.D7.Bochner.BochnerCertificate.roughLaplacian	Poincare.D7.Bochner.BochnerCertificate
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.isConjugateHeatJet_iff._abel_1_2	Poincare.D7.ConjugateHeat.ConjugateHeatData
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.isConjugateHeatJet_iff._abel_1_2	Poincare.D7.ConjugateHeat.Jet
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.isConjugateHeatJet_iff._abel_1_2	Poincare.D7.ConjugateHeat.MetricFlowInterface.laplacian
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.isConjugateHeatJet_iff._abel_1_2	Poincare.D7.ConjugateHeat.ConjugateHeatData.toMetricFlowInterface
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.isConjugateHeatJet_iff._abel_1_2	Poincare.D7.ConjugateHeat.MetricFlowInterface.scalarMul
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.isConjugateHeatJet_iff._abel_1_2	Poincare.D7.ConjugateHeat.ConjugateHeatData
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.isConjugateHeatJet_iff._abel_1_2	Poincare.D7.ConjugateHeat.Jet
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.isConjugateHeatJet_iff._abel_1_2	Poincare.D7.ConjugateHeat.MetricFlowInterface.laplacian
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.isConjugateHeatJet_iff._abel_1_2	Poincare.D7.ConjugateHeat.ConjugateHeatData.toMetricFlowInterface
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatData.isConjugateHeatJet_iff._abel_1_2	Poincare.D7.ConjugateHeat.MetricFlowInterface.scalarMul
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.GradientCertificate
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.GradientCertificate
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.GradientCertificate.casesOn
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.BochnerCertificate
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.BochnerCertificate.dim
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.BochnerCertificate.roughLaplacian
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.hessNormSq
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.BochnerCertificate.hess
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.gradLaplacianDot
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.BochnerCertificate.grad
L2DEP	Poincare.D7.Bochner.GradientCertificate.noConfusionType	Poincare.D7.Bochner.BochnerCertificate.oneFormLaplacian
L2DEP	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses.mk.noConfusion	Poincare.D7.Monotonicity.PerelmanWKernelHypotheses
L2DEP	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses.mk.noConfusion	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses
L2DEP	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses.mk.noConfusion	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses.mk
L2DEP	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses.mk.noConfusion	Poincare.D7.Monotonicity.PerelmanWKernelHypotheses
L2DEP	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses.mk.noConfusion	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses
L2DEP	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses.mk.noConfusion	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses.mk
L2DEP	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses.mk.noConfusion	Poincare.D7.Monotonicity.PerelmanMuKernelHypotheses.noConfusion
